Mesh_ID,Mesh_Index,Modality,GT_Instance_ID,IoU,Dice,GT_Area,Pred_Area,Num_Predicted_Masks,Best_Pred_Mask_ID
63536adbd96147a8869ee36d7f6cfd92,85,matte,6,0.8344627022743225,0.9097625613212585,12350,10390,9,3
63536adbd96147a8869ee36d7f6cfd92,85,matte,7,0.3626254200935364,0.5322452187538147,19313,7032,9,7
63536adbd96147a8869ee36d7f6cfd92,85,matte,8,0.0,0.0,3211,863943,9,0
63536adbd96147a8869ee36d7f6cfd92,85,matte,9,0.9861717820167542,0.993037760257721,10991,10841,9,2
63536adbd96147a8869ee36d7f6cfd92,85,matte,10,0.9423630833625793,0.9703264236450195,7956,7546,9,6
63536adbd96147a8869ee36d7f6cfd92,85,matte,11,0.0,0.0,5667,863943,9,0
63536adbd96147a8869ee36d7f6cfd92,85,matte,12,0.0007220556726679206,0.0014430693117901683,53363,10390,9,3
63695230beb44ae68650bdd4d914917f,86,normal,1,0.03896476700901985,0.07500690221786499,3401,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,2,0.120054230093956,0.2143721729516983,11191,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,3,0.0479152575135231,0.09144872426986694,4184,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,4,0.0396299809217453,0.07623863220214844,3460,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,5,0.14457620680332184,0.2526283860206604,1066,5497,5,4
63695230beb44ae68650bdd4d914917f,86,normal,6,0.02443443052470684,0.04770325869321823,2220,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,7,0.704822301864624,0.8268572092056274,4720,5497,5,4
63695230beb44ae68650bdd4d914917f,86,normal,8,0.05933532863855362,0.11202369630336761,1930,5497,5,4
63695230beb44ae68650bdd4d914917f,86,normal,9,0.02930900640785694,0.05694889649748802,3027,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,10,0.016987282782793045,0.033407069742679596,1480,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,11,0.01664983667433262,0.0327543206512928,1475,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,12,0.010233934968709946,0.0202605240046978,929,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,13,0.010775886476039886,0.021322010084986687,954,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,14,0.025802232325077057,0.050306446850299835,2288,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,15,0.00567544624209404,0.011286834254860878,1652,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,16,0.011487262323498726,0.02271360717713833,1017,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,17,0.02145218290388584,0.04200330376625061,1869,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,18,0.004005738999694586,0.007979514077305794,350,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,19,0.03853215277194977,0.07420502603054047,3382,87124,5,1
63695230beb44ae68650bdd4d914917f,86,normal,20,0.4041702151298523,0.5756712555885315,36450,87124,5,1
63695230beb44ae68650bdd4d914917f,86,point,1,0.03719823807477951,0.07172830402851105,3401,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,2,0.11854279041290283,0.2119593322277069,11191,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,3,0.04578244686126709,0.08755634725093842,4184,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,4,0.5542246699333191,0.7131847739219666,3460,6142,5,3
63695230beb44ae68650bdd4d914917f,86,point,5,0.07880114763975143,0.14609020948410034,1066,5341,5,4
63695230beb44ae68650bdd4d914917f,86,point,6,0.3389911949634552,0.5063381791114807,2220,6142,5,3
63695230beb44ae68650bdd4d914917f,86,point,7,0.8266158103942871,0.9050790071487427,4720,5341,5,4
63695230beb44ae68650bdd4d914917f,86,point,8,0.040200285613536835,0.07729335874319077,1930,5341,5,4
63695230beb44ae68650bdd4d914917f,86,point,9,0.032068341970443726,0.06214383617043495,3027,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,10,0.016227003186941147,0.031935784965753555,1480,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,11,0.01589372009038925,0.03129012510180473,1475,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,12,0.010108208283782005,0.02001410908997059,929,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,13,0.009640665724873543,0.01909722201526165,954,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,14,0.024861333891749382,0.04851648211479187,2288,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,15,0.017577311024069786,0.03454737365245819,1652,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,16,0.011150581762194633,0.022055234760046005,1017,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,17,0.020492073148489,0.04016115888953209,1869,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,18,0.0038154548965394497,0.007601904682815075,350,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,19,0.036614902317523956,0.07064320892095566,3382,91206,5,1
63695230beb44ae68650bdd4d914917f,86,point,20,0.39748433232307434,0.568856954574585,36450,91206,5,1
63695230beb44ae68650bdd4d914917f,86,matte,1,0.038496408611536026,0.07413873821496964,3401,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,2,0.11896508932113647,0.2126341462135315,11191,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,3,0.04710867255926132,0.08997857570648193,4184,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,4,0.03916502371430397,0.07537787407636642,3460,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,5,0.161336749792099,0.27784663438796997,1066,6197,5,4
63695230beb44ae68650bdd4d914917f,86,matte,6,0.023963958024978638,0.046806253492832184,2220,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,7,0.7436511516571045,0.8529815673828125,4720,6197,5,4
63695230beb44ae68650bdd4d914917f,86,matte,8,0.058340929448604584,0.11024978756904602,1930,6197,5,4
63695230beb44ae68650bdd4d914917f,86,matte,9,0.029114937409758568,0.056582480669021606,3027,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,10,0.016772819682955742,0.03299226611852646,1480,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,11,0.016566384583711624,0.03259282559156418,1475,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,12,0.010368037037551403,0.02052328735589981,929,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,13,0.010651316493749619,0.021078122779726982,954,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,14,0.025523092597723007,0.049775753170251846,2288,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,15,0.0077241286635398865,0.015329848043620586,1652,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,16,0.009592000395059586,0.019001737236976624,1017,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,17,0.021181350573897362,0.04148401319980621,1869,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,18,0.003966545220464468,0.007901747711002827,350,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,19,0.03783416375517845,0.07290984690189362,3382,88238,5,1
63695230beb44ae68650bdd4d914917f,86,matte,20,0.40612348914146423,0.5776498317718506,36450,88238,5,1
6499bf2bcc024d419bd23f4d2eb332ce,87,normal,1,0.908075213432312,0.9518232941627502,24985,23005,7,2
6499bf2bcc024d419bd23f4d2eb332ce,87,normal,2,0.17043793201446533,0.29123789072036743,5389,28233,7,1
6499bf2bcc024d419bd23f4d2eb332ce,87,normal,3,0.0005909246392548084,0.0011811513686552644,3939,28233,7,1
6499bf2bcc024d419bd23f4d2eb332ce,87,normal,4,0.0,0.0,345,920101,7,0
6499bf2bcc024d419bd23f4d2eb332ce,87,normal,6,0.0,0.0,4024,920101,7,0
6499bf2bcc024d419bd23f4d2eb332ce,87,normal,7,0.0,0.0,415,920101,7,0
6499bf2bcc024d419bd23f4d2eb332ce,87,normal,8,0.0007760858279652894,0.00155096803791821,14391,23005,7,2
6499bf2bcc024d419bd23f4d2eb332ce,87,point,1,0.7785828113555908,0.8755092024803162,24985,19693,6,2
6499bf2bcc024d419bd23f4d2eb332ce,87,point,2,0.04737565293908119,0.09046544134616852,5389,112026,6,1
6499bf2bcc024d419bd23f4d2eb332ce,87,point,3,0.03437664359807968,0.06646832823753357,3939,112026,6,1
6499bf2bcc024d419bd23f4d2eb332ce,87,point,4,0.0028110945131629705,0.005606428720057011,345,112026,6,1
6499bf2bcc024d419bd23f4d2eb332ce,87,point,6,0.034968651831150055,0.06757432222366333,4024,112026,6,1
6499bf2bcc024d419bd23f4d2eb332ce,87,point,7,0.0030061372090131044,0.005994254723191261,415,112026,6,1
6499bf2bcc024d419bd23f4d2eb332ce,87,point,8,0.14526715874671936,0.25368255376815796,14391,6722,6,4
6499bf2bcc024d419bd23f4d2eb332ce,87,matte,1,0.6724440455436707,0.804145336151123,24985,16990,8,1
6499bf2bcc024d419bd23f4d2eb332ce,87,matte,2,0.9513812065124512,0.9750849604606628,5389,5207,8,6
6499bf2bcc024d419bd23f4d2eb332ce,87,matte,3,0.00010799136362038553,0.00021595940052065998,3939,5322,8,4
6499bf2bcc024d419bd23f4d2eb332ce,87,matte,4,0.00343394186347723,0.006844380404800177,345,5207,8,6
6499bf2bcc024d419bd23f4d2eb332ce,87,matte,6,0.0020625272300094366,0.004116563592106104,4024,5207,8,6
6499bf2bcc024d419bd23f4d2eb332ce,87,matte,7,0.02118191495537758,0.041485097259283066,415,5322,8,4
6499bf2bcc024d419bd23f4d2eb332ce,87,matte,8,0.00012748190783895552,0.00025493133580312133,14391,16990,8,1
649dd4c47d6d4dd099e518d6393e7c5b,88,normal,1,0.425817608833313,0.5972960591316223,25471,10846,8,6
649dd4c47d6d4dd099e518d6393e7c5b,88,normal,2,0.8164151310920715,0.8989301323890686,18395,15067,8,4
649dd4c47d6d4dd099e518d6393e7c5b,88,normal,3,0.6432400345802307,0.7828923463821411,19913,13499,8,5
649dd4c47d6d4dd099e518d6393e7c5b,88,normal,4,0.0,0.0,4530,876459,8,0
649dd4c47d6d4dd099e518d6393e7c5b,88,normal,5,0.5032514929771423,0.6695505976676941,34688,20098,8,3
649dd4c47d6d4dd099e518d6393e7c5b,88,normal,6,0.0,0.0,4826,876459,8,0
649dd4c47d6d4dd099e518d6393e7c5b,88,normal,7,0.470996230840683,0.6403772234916687,22441,28885,8,1
649dd4c47d6d4dd099e518d6393e7c5b,88,point,1,0.4425294101238251,0.6135464310646057,25471,11690,8,6
649dd4c47d6d4dd099e518d6393e7c5b,88,point,2,0.4940671920776367,0.6613721251487732,18395,30712,8,5
649dd4c47d6d4dd099e518d6393e7c5b,88,point,3,0.399563193321228,0.5709826946258545,19913,30712,8,5
649dd4c47d6d4dd099e518d6393e7c5b,88,point,4,0.0,0.0,4530,857986,8,0
649dd4c47d6d4dd099e518d6393e7c5b,88,point,5,2.1562413166975603e-05,4.312389501137659e-05,34688,11690,8,6
649dd4c47d6d4dd099e518d6393e7c5b,88,point,6,0.0,0.0,4826,857986,8,0
649dd4c47d6d4dd099e518d6393e7c5b,88,point,7,0.2715933322906494,0.42717012763023376,22441,7327,8,7
649dd4c47d6d4dd099e518d6393e7c5b,88,matte,1,0.4258135259151459,0.5972920060157776,25471,10940,10,7
649dd4c47d6d4dd099e518d6393e7c5b,88,matte,2,0.8798761367797852,0.9361001253128052,18395,16206,10,4
649dd4c47d6d4dd099e518d6393e7c5b,88,matte,3,0.6387255191802979,0.7795393466949463,19913,13517,10,5
649dd4c47d6d4dd099e518d6393e7c5b,88,matte,4,0.0,0.0,4530,877404,10,0
649dd4c47d6d4dd099e518d6393e7c5b,88,matte,5,0.5015366077423096,0.6680311560630798,34688,20034,10,2
649dd4c47d6d4dd099e518d6393e7c5b,88,matte,6,0.0,0.0,4826,877404,10,0
649dd4c47d6d4dd099e518d6393e7c5b,88,matte,7,0.4629918336868286,0.6329383850097656,22441,10390,10,9
6568e5d622254ccdba3503288faed773,89,normal,1,0.9919646978378296,0.9959661364555359,95436,94952,2,1
6568e5d622254ccdba3503288faed773,89,normal,2,0.0,0.0,463,947369,2,0
6568e5d622254ccdba3503288faed773,89,point,1,0.9831188917160034,0.9914876222610474,95436,96167,2,1
6568e5d622254ccdba3503288faed773,89,point,2,0.0006834845407865942,0.0013660354306921363,463,96167,2,1
6568e5d622254ccdba3503288faed773,89,matte,1,0.9717652797698975,0.9856804609298706,95436,95981,2,1
6568e5d622254ccdba3503288faed773,89,matte,2,0.0020468169823288918,0.0040852720849215984,463,95981,2,1
65c6ffa083c6496eb84a0aa3c48d63ad,90,normal,1,0.3468300998210907,0.5150316953659058,56532,19607,16,1
65c6ffa083c6496eb84a0aa3c48d63ad,90,normal,2,0.5009403228759766,0.6675019860267639,31893,15993,16,2
65c6ffa083c6496eb84a0aa3c48d63ad,90,normal,4,0.3466889262199402,0.5148760080337524,3594,1246,16,14
65c6ffa083c6496eb84a0aa3c48d63ad,90,normal,5,0.34793275594711304,0.5162464380264282,19567,6808,16,6
65c6ffa083c6496eb84a0aa3c48d63ad,90,normal,6,0.001669449033215642,0.0033333334140479565,702,5298,16,11
65c6ffa083c6496eb84a0aa3c48d63ad,90,normal,8,0.43671247363090515,0.6079330444335938,3491,1526,16,13
65c6ffa083c6496eb84a0aa3c48d63ad,90,normal,9,0.316603422164917,0.48093968629837036,20807,6606,16,7
65c6ffa083c6496eb84a0aa3c48d63ad,90,normal,10,0.0008814455941319466,0.0017613386735320091,2478,6606,16,7
65c6ffa083c6496eb84a0aa3c48d63ad,90,point,1,0.18754376471042633,0.3158515393733978,56532,21473,3,1
65c6ffa083c6496eb84a0aa3c48d63ad,90,point,2,0.0,0.0,31893,904957,3,0
65c6ffa083c6496eb84a0aa3c48d63ad,90,point,4,0.16579852998256683,0.28443771600723267,3594,21473,3,1
65c6ffa083c6496eb84a0aa3c48d63ad,90,point,5,0.6603256464004517,0.795417070388794,19567,13163,3,2
65c6ffa083c6496eb84a0aa3c48d63ad,90,point,6,0.0050308192148804665,0.010011274367570877,702,21473,3,1
65c6ffa083c6496eb84a0aa3c48d63ad,90,point,8,0.0,0.0,3491,904957,3,0
65c6ffa083c6496eb84a0aa3c48d63ad,90,point,9,0.0,0.0,20807,904957,3,0
65c6ffa083c6496eb84a0aa3c48d63ad,90,point,10,0.0,0.0,2478,904957,3,0
65c6ffa083c6496eb84a0aa3c48d63ad,90,matte,1,0.3443359434604645,0.5122766494750977,56532,19466,11,1
65c6ffa083c6496eb84a0aa3c48d63ad,90,matte,2,0.504957914352417,0.6710591912269592,31893,16219,11,2
65c6ffa083c6496eb84a0aa3c48d63ad,90,matte,4,0.004150115419179201,0.008265926502645016,3594,13343,11,4
65c6ffa083c6496eb84a0aa3c48d63ad,90,matte,5,0.6211989521980286,0.7663451433181763,19567,12155,11,7
65c6ffa083c6496eb84a0aa3c48d63ad,90,matte,6,0.0,0.0,702,899515,11,0
65c6ffa083c6496eb84a0aa3c48d63ad,90,matte,8,0.005494162440299988,0.01092828344553709,3491,12614,11,5
65c6ffa083c6496eb84a0aa3c48d63ad,90,matte,9,0.5906862616539001,0.7426810264587402,20807,12292,11,6
65c6ffa083c6496eb84a0aa3c48d63ad,90,matte,10,0.0,0.0,2478,899515,11,0
66e6c396a23a446ebb0973de52181e94,91,normal,1,0.08666453510522842,0.15950559079647064,1599,8595,14,11
66e6c396a23a446ebb0973de52181e94,91,normal,2,0.019139297306537628,0.03755972906947136,404,8595,14,11
66e6c396a23a446ebb0973de52181e94,91,normal,3,0.0,0.0,90,849177,14,0
66e6c396a23a446ebb0973de52181e94,91,normal,4,0.000644367653876543,0.0012879053829237819,328,16754,14,6
66e6c396a23a446ebb0973de52181e94,91,normal,6,0.0,0.0,254,849177,14,0
66e6c396a23a446ebb0973de52181e94,91,normal,7,0.7084884643554688,0.8293746113777161,23621,16754,14,6
66e6c396a23a446ebb0973de52181e94,91,normal,8,0.038542717695236206,0.07422462105751038,6197,5120,14,13
66e6c396a23a446ebb0973de52181e94,91,normal,9,0.9855926632881165,0.9927440881729126,71740,71453,14,1
66e6c396a23a446ebb0973de52181e94,91,normal,10,0.289989173412323,0.44959938526153564,2977,10128,14,10
66e6c396a23a446ebb0973de52181e94,91,normal,11,0.2720552086830139,0.4277411997318268,2777,10128,14,10
66e6c396a23a446ebb0973de52181e94,91,normal,12,0.15190495550632477,0.26374563574790955,1603,10128,14,10
66e6c396a23a446ebb0973de52181e94,91,normal,13,0.05776599049568176,0.10922262817621231,639,10128,14,10
66e6c396a23a446ebb0973de52181e94,91,normal,14,0.07897071540355682,0.14638157188892365,816,10128,14,10
66e6c396a23a446ebb0973de52181e94,91,normal,15,0.9873368144035339,0.9936280846595764,28178,27849,14,3
66e6c396a23a446ebb0973de52181e94,91,normal,16,0.9790323972702026,0.98940509557724,13496,13215,14,9
66e6c396a23a446ebb0973de52181e94,91,normal,17,0.9617605209350586,0.9805075526237488,15799,15803,14,8
66e6c396a23a446ebb0973de52181e94,91,normal,18,0.8664693832397461,0.9284582138061523,4972,5120,14,13
66e6c396a23a446ebb0973de52181e94,91,normal,19,0.0007813372067175806,0.0015614543808624148,371,8595,14,11
66e6c396a23a446ebb0973de52181e94,91,normal,20,0.0016754160169512033,0.0033452275674790144,373,8595,14,11
66e6c396a23a446ebb0973de52181e94,91,normal,21,0.1154034212231636,0.20692679286003113,1277,10128,14,10
66e6c396a23a446ebb0973de52181e94,91,normal,22,0.018387414515018463,0.03611084446310997,229,10128,14,10
66e6c396a23a446ebb0973de52181e94,91,point,1,0.16251786053180695,0.27959632873535156,1599,9796,16,13
66e6c396a23a446ebb0973de52181e94,91,point,2,0.04071013256907463,0.07823529094457626,404,9796,16,13
66e6c396a23a446ebb0973de52181e94,91,point,3,0.0003035515546798706,0.0006069188821129501,90,9796,16,13
66e6c396a23a446ebb0973de52181e94,91,point,4,0.008362259715795517,0.016585823148489,328,25236,16,5
66e6c396a23a446ebb0973de52181e94,91,point,6,0.011843700893223286,0.023410137742757797,254,10596,16,12
66e6c396a23a446ebb0973de52181e94,91,point,7,0.9025311470031738,0.9487688541412354,23621,25236,16,5
66e6c396a23a446ebb0973de52181e94,91,point,8,0.05873002111911774,0.11094428598880768,6197,18446,16,8
66e6c396a23a446ebb0973de52181e94,91,point,9,0.9748730659484863,0.9872766733169556,71740,71776,16,1
66e6c396a23a446ebb0973de52181e94,91,point,10,0.30724456906318665,0.4700644016265869,2977,9600,16,14
66e6c396a23a446ebb0973de52181e94,91,point,11,0.2868579626083374,0.4458269476890564,2777,9600,16,14
66e6c396a23a446ebb0973de52181e94,91,point,12,0.13816925883293152,0.24279211461544037,1603,9600,16,14
66e6c396a23a446ebb0973de52181e94,91,point,13,0.042986657470464706,0.0824299231171608,639,9600,16,14
66e6c396a23a446ebb0973de52181e94,91,point,14,0.07904278486967087,0.14650537073612213,816,9600,16,14
66e6c396a23a446ebb0973de52181e94,91,point,15,0.9838258624076843,0.9918469786643982,28178,27875,16,4
66e6c396a23a446ebb0973de52181e94,91,point,16,0.9735907912254333,0.98661869764328,13496,13183,16,11
66e6c396a23a446ebb0973de52181e94,91,point,17,0.9625577926635742,0.980921745300293,15799,15598,16,10
66e6c396a23a446ebb0973de52181e94,91,point,18,0.23757228255271912,0.38393276929855347,4972,20496,16,6
66e6c396a23a446ebb0973de52181e94,91,point,19,0.02639213763177395,0.05142700672149658,371,10596,16,12
66e6c396a23a446ebb0973de52181e94,91,point,20,0.03179381042718887,0.061628226190805435,373,10596,16,12
66e6c396a23a446ebb0973de52181e94,91,point,21,0.11194030195474625,0.20134228467941284,1277,9600,16,14
66e6c396a23a446ebb0973de52181e94,91,point,22,0.013612457551062107,0.02685929462313652,229,9600,16,14
66e6c396a23a446ebb0973de52181e94,91,matte,1,0.1641979217529297,0.2820790410041809,1599,9483,15,11
66e6c396a23a446ebb0973de52181e94,91,matte,2,0.0390961654484272,0.07525032758712769,404,9483,15,11
66e6c396a23a446ebb0973de52181e94,91,matte,3,0.00012980270548723638,0.00025957170873880386,90,7615,15,12
66e6c396a23a446ebb0973de52181e94,91,matte,4,0.0006381620769388974,0.0012755101779475808,328,16920,15,6
66e6c396a23a446ebb0973de52181e94,91,matte,6,0.0002542265283409506,0.0005083237774670124,254,7615,15,12
66e6c396a23a446ebb0973de52181e94,91,matte,7,0.9382388591766357,0.968135416507721,23621,22449,15,5
66e6c396a23a446ebb0973de52181e94,91,matte,8,0.016602810472249985,0.032663315534591675,6197,4947,15,13
66e6c396a23a446ebb0973de52181e94,91,matte,9,0.9655436873435974,0.9824697971343994,71740,69274,15,1
66e6c396a23a446ebb0973de52181e94,91,matte,10,0.28755491971969604,0.44666817784309387,2977,10214,15,10
66e6c396a23a446ebb0973de52181e94,91,matte,11,0.26568588614463806,0.4198291003704071,2777,10214,15,10
66e6c396a23a446ebb0973de52181e94,91,matte,12,0.15490618348121643,0.26825758814811707,1603,10214,15,10
66e6c396a23a446ebb0973de52181e94,91,matte,13,0.060691945254802704,0.11443840712308884,639,10214,15,10
66e6c396a23a446ebb0973de52181e94,91,matte,14,0.06631863862276077,0.12438803166151047,816,10214,15,10
66e6c396a23a446ebb0973de52181e94,91,matte,15,0.982758641242981,0.991304337978363,28178,27712,15,3
66e6c396a23a446ebb0973de52181e94,91,matte,16,0.9752537608146667,0.987471878528595,13496,13164,15,9
66e6c396a23a446ebb0973de52181e94,91,matte,17,0.9467910528182983,0.9726684093475342,15799,15081,15,8
66e6c396a23a446ebb0973de52181e94,91,matte,18,0.9237781167030334,0.9603790640830994,4972,4947,15,13
66e6c396a23a446ebb0973de52181e94,91,matte,19,0.0006138735334388912,0.001226993859745562,371,22449,15,5
66e6c396a23a446ebb0973de52181e94,91,matte,20,0.0008771160501055419,0.0017526947194710374,373,22449,15,5
66e6c396a23a446ebb0973de52181e94,91,matte,21,0.12293560057878494,0.2189539670944214,1277,10214,15,10
66e6c396a23a446ebb0973de52181e94,91,matte,22,0.02092091180384159,0.040984392166137695,229,10214,15,10
670f26a742f748b6b7542e7730f9803a,92,normal,1,0.9881117343902588,0.9940203428268433,17315,17135,12,6
670f26a742f748b6b7542e7730f9803a,92,normal,2,0.9870433211326599,0.9934794306755066,32945,32540,12,4
670f26a742f748b6b7542e7730f9803a,92,normal,3,0.9884103536605835,0.9941713809967041,14561,14434,12,8
670f26a742f748b6b7542e7730f9803a,92,normal,4,0.5071632266044617,0.6730036735534668,24085,46295,12,2
670f26a742f748b6b7542e7730f9803a,92,normal,5,0.9896596670150757,0.9948029518127441,14579,14476,12,7
670f26a742f748b6b7542e7730f9803a,92,normal,6,0.9829821586608887,0.9914180636405945,11098,10925,12,11
670f26a742f748b6b7542e7730f9803a,92,normal,7,0.9831958413124084,0.99152672290802,23143,22766,12,5
670f26a742f748b6b7542e7730f9803a,92,normal,8,0.9830313920974731,0.9914430975914001,11312,11126,12,10
670f26a742f748b6b7542e7730f9803a,92,point,1,0.9736387729644775,0.9866433143615723,17315,16975,12,6
670f26a742f748b6b7542e7730f9803a,92,point,2,0.8072544932365417,0.8933489918708801,32945,26595,12,3
670f26a742f748b6b7542e7730f9803a,92,point,3,0.9708464741706848,0.9852076172828674,14561,14170,12,7
670f26a742f748b6b7542e7730f9803a,92,point,4,0.9910584688186646,0.995509147644043,24085,24013,12,4
670f26a742f748b6b7542e7730f9803a,92,point,5,0.9658032059669495,0.9826041460037231,14579,14106,12,8
670f26a742f748b6b7542e7730f9803a,92,point,6,0.9806358814239502,0.9902232885360718,11098,10893,12,10
670f26a742f748b6b7542e7730f9803a,92,point,7,0.9882028698921204,0.9940664172172546,23143,23035,12,5
670f26a742f748b6b7542e7730f9803a,92,point,8,0.9830463528633118,0.9914507269859314,11312,11146,12,9
670f26a742f748b6b7542e7730f9803a,92,matte,1,0.9789898991584778,0.9893833994865417,17315,16971,12,5
670f26a742f748b6b7542e7730f9803a,92,matte,2,0.9811503887176514,0.9904855489730835,32945,32324,12,3
670f26a742f748b6b7542e7730f9803a,92,matte,3,0.9799491763114929,0.9898730516433716,14561,14273,12,6
670f26a742f748b6b7542e7730f9803a,92,matte,4,0.9834672808647156,0.9916647672653198,24085,23784,12,4
670f26a742f748b6b7542e7730f9803a,92,matte,5,0.976815938949585,0.9882720112800598,14579,14241,12,7
670f26a742f748b6b7542e7730f9803a,92,matte,6,0.9803656935691833,0.9900854825973511,11098,10890,12,9
670f26a742f748b6b7542e7730f9803a,92,matte,7,0.4709322154521942,0.6403180360794067,23143,45779,12,2
670f26a742f748b6b7542e7730f9803a,92,matte,8,0.9797595739364624,0.9897763133049011,11312,11087,12,8
674e65a1f526461781e59ec49e7200bc,93,normal,1,0.4893196225166321,0.6571049094200134,44406,89670,5,2
674e65a1f526461781e59ec49e7200bc,93,normal,2,0.6406077742576599,0.7809395790100098,10553,16225,5,3
674e65a1f526461781e59ec49e7200bc,93,normal,3,0.08560239523649216,0.15770487487316132,1517,16225,5,3
674e65a1f526461781e59ec49e7200bc,93,normal,4,0.027778994292020798,0.054056357592344284,4195,89670,5,2
674e65a1f526461781e59ec49e7200bc,93,normal,5,0.6634230017662048,0.7976599931716919,10516,15638,5,4
674e65a1f526461781e59ec49e7200bc,93,normal,6,0.09261377900838852,0.16952702403068542,1551,15638,5,4
674e65a1f526461781e59ec49e7200bc,93,normal,7,0.030149707570672035,0.058534614741802216,3611,90453,5,1
674e65a1f526461781e59ec49e7200bc,93,point,1,0.48334237933158875,0.6516936421394348,44406,89479,3,2
674e65a1f526461781e59ec49e7200bc,93,point,2,0.11762602627277374,0.21049264073371887,10553,89479,3,2
674e65a1f526461781e59ec49e7200bc,93,point,3,0.015977222472429276,0.031451933085918427,1517,89479,3,2
674e65a1f526461781e59ec49e7200bc,93,point,4,0.03349939361214638,0.06482712179422379,4195,90611,3,1
674e65a1f526461781e59ec49e7200bc,93,point,5,0.11703791469335556,0.20955047011375427,10516,89479,3,2
674e65a1f526461781e59ec49e7200bc,93,point,6,0.01602785848081112,0.03155003860592842,1551,89479,3,2
674e65a1f526461781e59ec49e7200bc,93,point,7,0.029836380854249,0.0579439252614975,3611,89479,3,2
674e65a1f526461781e59ec49e7200bc,93,matte,1,0.49124154448509216,0.6588356494903564,44406,89421,4,2
674e65a1f526461781e59ec49e7200bc,93,matte,2,0.11734003573656082,0.21003460884094238,10553,89421,4,2
674e65a1f526461781e59ec49e7200bc,93,matte,3,0.016316860914230347,0.03210978955030441,1517,89421,4,2
674e65a1f526461781e59ec49e7200bc,93,matte,4,0.031026052311062813,0.06018480658531189,4195,93637,4,1
674e65a1f526461781e59ec49e7200bc,93,matte,5,0.11682666093111038,0.2092117965221405,10516,89421,4,2
674e65a1f526461781e59ec49e7200bc,93,matte,6,0.015956368297338486,0.03141152113676071,1551,93637,4,1
674e65a1f526461781e59ec49e7200bc,93,matte,7,0.03434412181377411,0.06640753895044327,3611,93637,4,1
67e2e51a2c87480a999293f3c554d61d,94,normal,1,0.9904727935791016,0.9952136278152466,53636,53125,8,1
67e2e51a2c87480a999293f3c554d61d,94,normal,2,0.3244898021221161,0.4899846017360687,51450,16695,8,2
67e2e51a2c87480a999293f3c554d61d,94,normal,4,0.7709819078445435,0.870682954788208,10926,8445,8,4
67e2e51a2c87480a999293f3c554d61d,94,normal,5,0.09611024707555771,0.17536601424217224,78951,7588,8,5
67e2e51a2c87480a999293f3c554d61d,94,point,1,0.9974874258041382,0.9987421631813049,53636,53689,8,5
67e2e51a2c87480a999293f3c554d61d,94,point,2,0.9806755185127258,0.9902434945106506,51450,51763,8,6
67e2e51a2c87480a999293f3c554d61d,94,point,4,0.9645196795463562,0.981939435005188,10926,10668,8,7
