Mesh_ID,Mesh_Index,Modality,Mean_IoU,Mean_Dice,Std_IoU,Std_Dice,Num_Instances,Num_Predicted_Masks,Mesh_Runtime
7c8bd48528554b3da47f2510287d78b4,110,normal,0.33154729078523815,0.34459558113788563,0.4514021970608367,0.4525410591369765,6,6,131.63126063346863
7c8bd48528554b3da47f2510287d78b4,110,point,0.3302161627604316,0.34350614591191214,0.4500241364020948,0.45221388004710256,6,6,131.63126063346863
7c8bd48528554b3da47f2510287d78b4,110,matte,0.35301985250165063,0.3866871011753877,0.4335646500495303,0.4219069624285313,6,9,131.63126063346863
7fa9a73e4fc4477d82c8d3dadeb72c65,111,normal,0.2959787097934168,0.313775133768407,0.4182411864322479,0.4430733775686611,3,5,111.44916915893555
7fa9a73e4fc4477d82c8d3dadeb72c65,111,point,0.0004944914744555717,0.0009881335511939444,0.0004249394210443758,0.0008489200344304925,3,6,111.44916915893555
7fa9a73e4fc4477d82c8d3dadeb72c65,111,matte,0.22057391848647967,0.265922817159056,0.31119518910588473,0.3745861589541303,3,7,111.44916915893555
8208ec4c0f204a0f96f41fb4154264ce,112,normal,0.5311863869428635,0.6700757257640362,0.21581514668966303,0.16927467516274192,8,18,114.77082991600037
8208ec4c0f204a0f96f41fb4154264ce,112,point,0.5951827180401779,0.6661392137225448,0.36466773019149723,0.353894561086152,8,12,114.77082991600037
8208ec4c0f204a0f96f41fb4154264ce,112,matte,0.5154373906552792,0.6325284615159035,0.27047850000598017,0.27592239941340846,8,19,114.77082991600037
844fc9a82f46421c9f10804bd8055212,113,normal,0.28788664216408505,0.3418762925546616,0.35999177958803036,0.3787779260634811,10,7,120.336918592453
844fc9a82f46421c9f10804bd8055212,113,point,0.08800272634252906,0.11620595585554838,0.20365030718048927,0.24467161723837544,10,3,120.336918592453
844fc9a82f46421c9f10804bd8055212,113,matte,0.2578007511794567,0.300971283018589,0.35596527995684857,0.3873073793728535,10,5,120.336918592453
84c69258a64f421080b44ed49650da52,114,normal,0.3210422987709275,0.40802522307837663,0.2887131881215891,0.35865906991372404,7,14,119.7836606502533
84c69258a64f421080b44ed49650da52,114,point,0.038760515195982795,0.06825800027166094,0.06130166440803789,0.1079470992938713,7,3,119.7836606502533
84c69258a64f421080b44ed49650da52,114,matte,0.4220235889661126,0.4998676070244983,0.3499468585865675,0.3837546401387026,7,14,119.7836606502533
8512669067e448a9b1d3fb78bf0c61c6,115,normal,0.3109356311078255,0.37151243910193443,0.36741968542460035,0.36942386562106955,13,7,136.92246317863464
8512669067e448a9b1d3fb78bf0c61c6,115,point,0.3537132953418992,0.4047625380872677,0.39270002585424746,0.41169060927901874,13,7,136.92246317863464
8512669067e448a9b1d3fb78bf0c61c6,115,matte,0.23592175496042517,0.2811693164633023,0.33636101726110984,0.37443309791642904,13,8,136.92246317863464
854b37afca0c44c9a0302b879a95bfca,116,normal,0.5185779021470808,0.5882645275152754,0.3652996018982831,0.3972862541603655,10,13,134.03014969825745
854b37afca0c44c9a0302b879a95bfca,116,point,0.3855442733503878,0.468599290959537,0.3467983924442433,0.35298476207222157,10,9,134.03014969825745
854b37afca0c44c9a0302b879a95bfca,116,matte,0.46822503317380326,0.5235605192952789,0.3913304128136572,0.4305771493830119,10,11,134.03014969825745
85f745f8fab74184a66cabd3aa1edbee,117,normal,0.1507242694630501,0.20284633180926903,0.2302179072762303,0.2976131268579141,12,5,130.0938229560852
85f745f8fab74184a66cabd3aa1edbee,117,point,0.09570208208363813,0.12727162069859332,0.21449779271381217,0.24401447714320704,12,3,130.0938229560852
85f745f8fab74184a66cabd3aa1edbee,117,matte,0.15048759047567728,0.20600400726349713,0.22275260624086599,0.2893893643175336,12,8,130.0938229560852
86670b8918b3487092e86a60ab5b641c,118,normal,0.4979902794584632,0.5019124199170619,0.4940696069970727,0.49410169827751815,2,5,99.29840087890625
86670b8918b3487092e86a60ab5b641c,118,point,0.49697027495130897,0.5015836944803596,0.4927982301451266,0.49327427241951227,2,5,99.29840087890625
86670b8918b3487092e86a60ab5b641c,118,matte,0.4961958129424602,0.5010879128240049,0.49216483044438064,0.493058315012604,2,6,99.29840087890625
8730f3aafc784a849de8e9f2d9c707f8,119,normal,0.33732261060504243,0.4018344659773654,0.35104442562373545,0.3934317821652885,11,13,150.7954785823822
8730f3aafc784a849de8e9f2d9c707f8,119,point,0.33388348984193394,0.3974875602447851,0.34926677004062845,0.3956561443263788,11,16,150.7954785823822
8730f3aafc784a849de8e9f2d9c707f8,119,matte,0.32065837261325214,0.37491126427829097,0.3578148291771562,0.41040346186550053,11,14,150.7954785823822
87ae2a99547f4240a15f7fe30e9a7122,120,normal,0.4325429019712222,0.4613660035344462,0.4458105488329243,0.46076661453474016,6,7,122.39435529708862
87ae2a99547f4240a15f7fe30e9a7122,120,point,0.32182427339375863,0.40370332326529024,0.3167149420568624,0.35177864205680903,6,5,122.39435529708862
87ae2a99547f4240a15f7fe30e9a7122,120,matte,0.42667831789003685,0.4561185611334319,0.4437463103709466,0.45968026478145585,6,9,122.39435529708862
891c88fa5ed0452aa5e77e2e98a00531,121,normal,0.5083376063893621,0.5813867643188971,0.36804519618300663,0.3844934594914236,13,12,136.68213057518005
891c88fa5ed0452aa5e77e2e98a00531,121,point,0.34711775513222587,0.46704357776504296,0.24345633073170742,0.2707986132526814,13,11,136.68213057518005
891c88fa5ed0452aa5e77e2e98a00531,121,matte,0.4717092176612753,0.5373290004925086,0.3866234401839631,0.398430955398496,13,12,136.68213057518005
8a5c0fd0d4bc45128f3ee5c65a32e54f,122,normal,0.3974393292640646,0.45037743387122947,0.4156815666778535,0.4021624922705911,3,4,104.56513833999634
8a5c0fd0d4bc45128f3ee5c65a32e54f,122,point,0.32251762102047604,0.34809027053415775,0.4259451907275168,0.43364472937867293,3,3,104.56513833999634
8a5c0fd0d4bc45128f3ee5c65a32e54f,122,matte,0.3808077514792482,0.4297198249648015,0.4175496536868331,0.4058813828216142,3,4,104.56513833999634
8b8e14ddf5104c579a6dd100ff8c0bdb,123,normal,0.2751214695473512,0.33751857168972493,0.33783254397781487,0.35776427412805484,15,7,123.59497451782227
8b8e14ddf5104c579a6dd100ff8c0bdb,123,point,0.2590019052285546,0.3100516592074806,0.3413306920271812,0.3783104932968221,15,7,123.59497451782227
8b8e14ddf5104c579a6dd100ff8c0bdb,123,matte,0.31828609184206774,0.3579254290127816,0.39606724896336337,0.4188248857532594,15,7,123.59497451782227
8ca1867c11bb48a39eb2aca203beb70b,124,normal,0.16235593944189272,0.18465615496305482,0.3334031795014587,0.3307168410461247,14,7,119.24706506729126
8ca1867c11bb48a39eb2aca203beb70b,124,point,0.16170798241260595,0.18298237551269786,0.33455378407824443,0.3318981381280483,14,6,119.24706506729126
8ca1867c11bb48a39eb2aca203beb70b,124,matte,0.21780659181864134,0.24488466146535107,0.3688631509636291,0.3731929781438283,14,9,119.24706506729126
8d3d39516f7b40d5aa19e85226940899,125,normal,0.38247603703556315,0.4267717618495226,0.41691329252781434,0.42467323295809273,7,11,123.8537847995758
8d3d39516f7b40d5aa19e85226940899,125,point,0.2838531893399444,0.36265336946650806,0.32011451302083915,0.32504781419216644,7,6,123.8537847995758
8d3d39516f7b40d5aa19e85226940899,125,matte,0.3806768541502866,0.42640897460140487,0.4133875570206019,0.42262107570740615,7,9,123.8537847995758
8d4357a4152e421884823d3c2d3da14a,126,normal,0.4270806039835756,0.46779227333788115,0.4232410954561836,0.4448094091135829,13,10,138.47775983810425
8d4357a4152e421884823d3c2d3da14a,126,point,0.4461988417001871,0.4789557090172401,0.4416796653554263,0.4559110287559917,13,10,138.47775983810425
8d4357a4152e421884823d3c2d3da14a,126,matte,0.36226383539346546,0.39759992636167085,0.4178834885873966,0.44124486393944823,13,9,138.47775983810425
8da95b178bc641d892f296e42c0ed8a0,127,normal,0.40182988646249995,0.4642643294875078,0.3778241760399306,0.4094412233639193,14,22,111.94421076774597
8da95b178bc641d892f296e42c0ed8a0,127,point,0.38669402112412044,0.4523904325438447,0.3630816987602296,0.4059280679568227,14,21,111.94421076774597
8da95b178bc641d892f296e42c0ed8a0,127,matte,0.37833329254837217,0.4395161957727396,0.3787366235853952,0.40494298480344876,14,32,111.94421076774597
8ec56d0baa8f492da805fcf2ea98de4b,128,normal,0.5225709436228498,0.563253280473873,0.42581417959534434,0.4423265689265971,5,6,106.33282256126404
8ec56d0baa8f492da805fcf2ea98de4b,128,point,0.7767680376768112,0.7970122292637825,0.37320027191408217,0.36834307717024933,5,9,106.33282256126404
8ec56d0baa8f492da805fcf2ea98de4b,128,matte,0.4566925040446222,0.5091230060905219,0.42043840153357465,0.41234340156803445,5,9,106.33282256126404
8eda5c8b64f64096b3995a08f6095644,129,normal,0.21445047964724445,0.26588192037473035,0.30720343109890025,0.34998258010136957,14,6,129.91827845573425
8eda5c8b64f64096b3995a08f6095644,129,point,0.10303216454485664,0.15158809661183373,0.16482306634593455,0.236149328276503,14,5,129.91827845573425
8eda5c8b64f64096b3995a08f6095644,129,matte,0.1956634544850593,0.22893906529394112,0.33134985914697396,0.3589784656688639,14,6,129.91827845573425
8fb088daf56f434c9595b2d1e01ba2ea,130,normal,0.8134249150753021,0.8687229709965842,0.25775981626331573,0.20080573809374852,7,11,117.81990313529968
8fb088daf56f434c9595b2d1e01ba2ea,130,point,0.5336251370608807,0.5921061379568917,0.4049041974179466,0.39461954649427466,7,10,117.81990313529968
8fb088daf56f434c9595b2d1e01ba2ea,130,matte,0.899604048047747,0.9423189844403949,0.12059404814398386,0.07613067383524089,7,11,117.81990313529968
9338271b6aea4de89bbe37d7bc0abcfe,131,normal,0.1125930379203055,0.17307806661119685,0.14626935490810286,0.22318222597222126,8,6,145.4633023738861
9338271b6aea4de89bbe37d7bc0abcfe,131,point,0.14179215660522004,0.2183213774745809,0.151415721820667,0.22715754111579411,8,11,145.4633023738861
9338271b6aea4de89bbe37d7bc0abcfe,131,matte,0.241689532995224,0.34314731881022453,0.20708964501602184,0.2791475093483388,8,9,145.4633023738861
94f6eb48b8fe44c69dba4ef04cea53b4,132,normal,0.01039687372976914,0.020504266070201994,0.006233374218181514,0.012240901113333093,5,3,99.41383337974548
94f6eb48b8fe44c69dba4ef04cea53b4,132,point,0.007312750790151768,0.014391215416253544,0.008104751597432873,0.015922362347280512,5,2,99.41383337974548
94f6eb48b8fe44c69dba4ef04cea53b4,132,matte,0.025014376686885952,0.048254599003121255,0.01726784991987921,0.032843370911121744,5,6,99.41383337974548
95364de582474cf3ab38ca4bae946652,133,normal,0.40067774057388306,0.571601003408432,0.026694118976593018,0.027222424745559692,2,10,111.28312301635742
95364de582474cf3ab38ca4bae946652,133,point,0.4642815962433815,0.6016144901514053,0.22332634776830673,0.21327613294124603,2,7,111.28312301635742
95364de582474cf3ab38ca4bae946652,133,matte,0.26078348234295845,0.38446883857250214,0.16954807564616203,0.2172539383172989,2,9,111.28312301635742
963c5f8b81c045fcab90387bf3aa5143,134,normal,0.6587270498275757,0.7469176054000854,0.32239800691604614,0.2435550093650818,2,13,107.28289365768433
963c5f8b81c045fcab90387bf3aa5143,134,point,0.9937808513641357,0.9968797862529755,0.0019354820251464844,0.0009737908840179443,2,6,107.28289365768433
963c5f8b81c045fcab90387bf3aa5143,134,matte,0.8902426064014435,0.9392264485359192,0.09551164507865906,0.05359959602355957,2,8,107.28289365768433
97582e1d16f6471bac014081535c26ad,135,normal,0.3154671599675732,0.4084964027861133,0.28718487457172887,0.3331175008546467,11,12,118.59409141540527
97582e1d16f6471bac014081535c26ad,135,point,0.560584468618882,0.6229401667263698,0.38986265115413776,0.38826472869449374,11,13,118.59409141540527
97582e1d16f6471bac014081535c26ad,135,matte,0.46569554730244406,0.5492925166670996,0.34977426836782144,0.3677691498802223,11,16,118.59409141540527
98c26e7d386c466e982ec81e89d42b06,136,normal,0.09646743478846144,0.15947606995574792,0.1129225489198769,0.16101681678125698,11,4,117.1482150554657
98c26e7d386c466e982ec81e89d42b06,136,point,0.1573066338473423,0.23921251284297218,0.16808444240565779,0.2258324398082974,11,3,117.1482150554657
98c26e7d386c466e982ec81e89d42b06,136,matte,0.09329825464572589,0.15627047999508,0.10388860148588573,0.15236780928377913,11,5,117.1482150554657
9d6b66aba431493097f289a6e42f3614,137,normal,0.4320349074259866,0.47397570847533643,0.424076494710976,0.43952700774317877,4,7,142.36463952064514
9d6b66aba431493097f289a6e42f3614,137,point,0.26549682952463627,0.3563860133290291,0.2600326174800931,0.30984882871945735,4,4,142.36463952064514
9d6b66aba431493097f289a6e42f3614,137,matte,0.4309859629429411,0.4703650422161445,0.42715335650114467,0.4445657544182954,4,6,142.36463952064514
9e7856dd34ae444a934499782c5bd606,138,normal,0.27939321517312365,0.3270371378499216,0.36377893921303533,0.3900977146440525,7,8,115.13651204109192
9e7856dd34ae444a934499782c5bd606,138,point,0.3428095538568284,0.3849518369617207,0.3954925367351486,0.4285957730660557,7,8,115.13651204109192
9e7856dd34ae444a934499782c5bd606,138,matte,0.2658365795588387,0.3128147209728403,0.3579921485920302,0.3829954264024337,7,10,115.13651204109192
9f43d0ac857541e8a3a92e20ba284c44,139,normal,0.23573613273245947,0.28888507027711186,0.33043960330240896,0.3522864070033648,7,8,139.5269410610199
9f43d0ac857541e8a3a92e20ba284c44,139,point,0.44267767474177944,0.5196885947381296,0.36270843335379044,0.3794831556160146,7,9,139.5269410610199
9f43d0ac857541e8a3a92e20ba284c44,139,matte,0.22020842118321785,0.2757179515569338,0.30214591668679885,0.3484789651508512,7,11,139.5269410610199
a45db53fa2fc4e94955e59aed66aa0c3,140,normal,0.3771730901025876,0.43574350614411134,0.38950684213549314,0.4003964446885038,6,5,116.98623275756836
a45db53fa2fc4e94955e59aed66aa0c3,140,point,0.36298885139513004,0.4064640633429614,0.40539105920094437,0.4284869051156588,6,4,116.98623275756836
a45db53fa2fc4e94955e59aed66aa0c3,140,matte,0.4587373979544888,0.4844467056294282,0.45303281880196744,0.46620763531660364,6,7,116.98623275756836
a95c590e89444458b53a15190c7560c3,141,normal,0.15579530994783944,0.1610501737271149,0.35331327595910195,0.3553058734382604,13,6,151.5115509033203
a95c590e89444458b53a15190c7560c3,141,point,0.16501993877822174,0.17658345925379904,0.35117543025079606,0.35538361749055836,13,6,151.5115509033203
a95c590e89444458b53a15190c7560c3,141,matte,0.1401935403338694,0.1497918186467779,0.32376764699559224,0.3389165936179253,13,6,151.5115509033203
aa1a732d4fdc44e0a20cee312a929d77,142,normal,0.30351973095774837,0.34401676010045323,0.38982387242613753,0.4113359836213321,10,13,119.11082792282104
aa1a732d4fdc44e0a20cee312a929d77,142,point,0.27429121037503135,0.3093985515737586,0.3881252636178828,0.40041927407332145,10,7,119.11082792282104
aa1a732d4fdc44e0a20cee312a929d77,142,matte,0.31001077399923815,0.35713475736993133,0.38049238754124903,0.40415469842281443,10,11,119.11082792282104
ab9804f981184f8db6f1f814c2b8c169,143,normal,0.42541905905127353,0.49345125928521155,0.3633348067516143,0.4089690458083756,10,8,126.63714790344238
ab9804f981184f8db6f1f814c2b8c169,143,point,0.34983515702188017,0.4358348920941353,0.3244711977852126,0.3444803831126831,10,7,126.63714790344238
ab9804f981184f8db6f1f814c2b8c169,143,matte,0.3675529822881799,0.45189268708927555,0.32453221622504397,0.3656428842173848,10,9,126.63714790344238
abb0b5c646374beda83954fc2803d968,144,normal,0.5370707102119923,0.6016565536459287,0.38682655421060186,0.3913900706255757,6,8,122.82042002677917
abb0b5c646374beda83954fc2803d968,144,point,0.5832626680688312,0.6692940003995318,0.3294885882876347,0.3320117096633793,6,10,122.82042002677917
abb0b5c646374beda83954fc2803d968,144,matte,0.5202012938765014,0.5772307365526407,0.39637112629373755,0.41615366817561533,6,7,122.82042002677917
abdad363791d456786cdb511082d9d63,145,normal,0.7476999560991923,0.8311159279611375,0.24501324883156128,0.17551391971848565,9,17,107.19431376457214
abdad363791d456786cdb511082d9d63,145,point,0.6511125365893046,0.7514436774783664,0.2776479784044011,0.22298190927398823,9,20,107.19431376457214
abdad363791d456786cdb511082d9d63,145,matte,0.7251840531826019,0.817190514670478,0.2394942289212715,0.16950748129528764,9,16,107.19431376457214
b1d515a6cbe847ea91e2c5680b8fc67f,146,normal,0.2927705743069445,0.4105746913992334,0.21075382846381652,0.26321233714370107,14,15,126.74947762489319
b1d515a6cbe847ea91e2c5680b8fc67f,146,point,0.16500126317259856,0.206120308829538,0.2846327846205347,0.3210060591455634,14,7,126.74947762489319
b1d515a6cbe847ea91e2c5680b8fc67f,146,matte,0.1867009607480473,0.24437297066989622,0.25934100697411083,0.32361358086870057,14,11,126.74947762489319
b1f98b0e3d4446c1ba4ff9ba2660aff7,147,normal,0.43562746934023583,0.506979153620907,0.37060522914157307,0.3913396291901982,9,15,131.115003824234
b1f98b0e3d4446c1ba4ff9ba2660aff7,147,point,0.4645932354162344,0.5245859777270299,0.39808609117272353,0.40800916714376645,9,12,131.115003824234
b1f98b0e3d4446c1ba4ff9ba2660aff7,147,matte,0.3987099228090503,0.479640204174858,0.3462870141340408,0.37104820425467056,9,14,131.115003824234
b34bc2a0607846aaae8636a9bea7e43d,148,normal,0.42989995729242636,0.46173832715950475,0.4487570837623584,0.44602510192949885,7,8,122.08833575248718
b34bc2a0607846aaae8636a9bea7e43d,148,point,0.512827541945236,0.5675682350993156,0.42117342176751016,0.40154496110863963,7,7,122.08833575248718
b34bc2a0607846aaae8636a9bea7e43d,148,matte,0.3767641961541293,0.40667002528373686,0.43512364390293623,0.44760949690106877,7,8,122.08833575248718
b3a58da30f464dbba1c53c7f3cbedec9,149,normal,0.48614344642555807,0.4963067733988282,0.4817994525450538,0.48721983582835054,4,7,109.36197543144226
b3a58da30f464dbba1c53c7f3cbedec9,149,point,0.4597184447775362,0.47960325682652183,0.4591129696647711,0.47784737594999505,4,5,109.36197543144226
b3a58da30f464dbba1c53c7f3cbedec9,149,matte,0.48474226856342284,0.49373752366227563,0.4828516875149998,0.48966153190251177,4,7,109.36197543144226
b51e3cb5e548409f940eb38f8db551d2,150,normal,0.24567757623299258,0.3261903615202755,0.28761035869563484,0.3014360349707819,8,5,96.62597250938416
b51e3cb5e548409f940eb38f8db551d2,150,point,0.15343389310874045,0.23947191424667835,0.14877213124349925,0.2067211876959502,8,10,96.62597250938416
b51e3cb5e548409f940eb38f8db551d2,150,matte,0.24509801920430618,0.32543968773825327,0.287518328854403,0.30129677407940253,8,6,96.62597250938416
b5aa31a84cc746a982228827c5185ac3,151,normal,0.5925727149297018,0.6459370937518543,0.3980221712722916,0.3988822146982907,4,9,108.14039516448975
b5aa31a84cc746a982228827c5185ac3,151,point,0.5222157081298064,0.5947214271291159,0.37124388220729554,0.38084134461225794,4,6,108.14039516448975
b5aa31a84cc746a982228827c5185ac3,151,matte,0.5527255647830316,0.6234357209468726,0.3663050618661353,0.3811777182695191,4,8,108.14039516448975
b7ce14aa504e4bbfa7122c444150999f,152,normal,0.21344159281735692,0.2430882282694386,0.3458128251838863,0.38346678740979656,14,10,101.74626135826111
b7ce14aa504e4bbfa7122c444150999f,152,point,0.17252527098454656,0.19239324334479793,0.33452638332393303,0.35893022170316635,14,7,101.74626135826111
b7ce14aa504e4bbfa7122c444150999f,152,matte,0.17370082492249952,0.20049729656810605,0.32338567848125627,0.34887564841552776,14,6,101.74626135826111
b7fce3003d95479a9226f7cb639df893,153,normal,0.22972781331606842,0.29820216838561464,0.28142302893505766,0.33417151575162013,14,14,115.61459255218506
b7fce3003d95479a9226f7cb639df893,153,point,0.17501149496300578,0.23631323000050283,0.23980506800625917,0.3039703022263911,14,11,115.61459255218506
b7fce3003d95479a9226f7cb639df893,153,matte,0.22474848321410587,0.29460342840249204,0.27267084026466126,0.3292092064941632,14,16,115.61459255218506
b8915325eadc4f86af543daaf10702de,154,normal,0.5084682154702023,0.5321492082439363,0.4683001444178405,0.45788005461303644,4,9,134.0932891368866
b8915325eadc4f86af543daaf10702de,154,point,0.3783398144878447,0.4381997815798968,0.3915792468342774,0.39570647913824,4,5,134.0932891368866
b8915325eadc4f86af543daaf10702de,154,matte,0.5065778427524492,0.5274986466392875,0.4721311048462201,0.4629954309731096,4,7,134.0932891368866
b8c12a34914f41c18bc4d2c3a9710562,155,normal,0.3600978745021166,0.3691135342414782,0.4625454170826097,0.47169233160925944,8,10,122.62709546089172
b8c12a34914f41c18bc4d2c3a9710562,155,point,0.3819750768798258,0.3978278852555377,0.4639446009955789,0.46245415867736867,8,6,122.62709546089172
b8c12a34914f41c18bc4d2c3a9710562,155,matte,0.3767332580318907,0.39450207339177723,0.45882341966667395,0.45898532165399664,8,9,122.62709546089172
bd0b6595da8a420b86cd78ad905e1a13,156,normal,0.8185726851224899,0.8956193178892136,0.11579453473560464,0.0726339612921468,4,12,129.51692128181458
bd0b6595da8a420b86cd78ad905e1a13,156,point,0.5931204836815596,0.6747623234987259,0.34447359527272203,0.326770997877428,4,6,129.51692128181458
bd0b6595da8a420b86cd78ad905e1a13,156,matte,0.8862447887659073,0.9375120848417282,0.08540871058037894,0.0481514963444349,4,11,129.51692128181458
c209c30d7a1843918ea5df1c61d594a5,157,normal,0.14780068158039025,0.211350969504565,0.20284660052202777,0.26323943862720794,7,15,108.48330497741699
c209c30d7a1843918ea5df1c61d594a5,157,point,0.10918082841609637,0.16120359552405716,0.1649634775061184,0.2398221566845607,7,11,108.48330497741699
c209c30d7a1843918ea5df1c61d594a5,157,matte,0.10705077541725976,0.16379357980830328,0.14952804785028923,0.21942838687207905,7,13,108.48330497741699
c54bbdec340e4c71966aa36f5a8219cd,158,normal,0.1486675963334654,0.21997758021909528,0.18186936312777408,0.24729476360371755,13,5,131.4825804233551
c54bbdec340e4c71966aa36f5a8219cd,158,point,0.16729634197103083,0.2009789241805825,0.3098825578017623,0.3245757361182264,13,4,131.4825804233551
c54bbdec340e4c71966aa36f5a8219cd,158,matte,0.23183252196954876,0.25911352504324614,0.376243750454955,0.38508810599800974,13,5,131.4825804233551
c93ee36deda14b4aa73c2b5a9d9e9c9f,159,normal,0.4843528512865305,0.5794903859496117,0.33219402398470027,0.33456049719054415,4,10,123.60634922981262
c93ee36deda14b4aa73c2b5a9d9e9c9f,159,point,0.549264460336417,0.6248575244098902,0.36166962301579525,0.36518368313139227,4,10,123.60634922981262
c93ee36deda14b4aa73c2b5a9d9e9c9f,159,matte,0.6259292811155319,0.7563333958387375,0.1715472502129013,0.12932425602522943,4,12,123.60634922981262
ca86a57984f948e1b5c46a20c09a6223,160,normal,0.17734042977515077,0.21748255505891784,0.303796719533146,0.32794985908522034,7,3,128.43003106117249
ca86a57984f948e1b5c46a20c09a6223,160,point,0.21107428374567203,0.2636956927765693,0.32003227953221297,0.3260730421298066,7,4,128.43003106117249
ca86a57984f948e1b5c46a20c09a6223,160,matte,0.17169533047958144,0.21039379640881503,0.30184960514192977,0.32395548913338734,7,4,128.43003106117249
cbafed33e2f7412c97ba3941c399b2df,161,normal,0.042499038248934085,0.06962250070015823,0.08778221272113686,0.1414625507681135,6,5,126.18215107917786
cbafed33e2f7412c97ba3941c399b2df,161,point,0.05680079577723518,0.0906719077223291,0.10745302303862896,0.1655610070429085,6,5,126.18215107917786
cbafed33e2f7412c97ba3941c399b2df,161,matte,1.8102916025479013e-07,3.6205794155345455e-07,4.047935082394139e-07,8.095861691071702e-07,6,3,126.18215107917786
cbb199ae1edf41c6898c997ae785c4db,162,normal,0.20721578350847786,0.26627692190647523,0.293633592895515,0.3210688470216495,14,11,112.84778761863708
cbb199ae1edf41c6898c997ae785c4db,162,point,0.22396150239676768,0.2618939269866262,0.3501482277324042,0.3661646023256309,14,14,112.84778761863708
cbb199ae1edf41c6898c997ae785c4db,162,matte,0.23227236346117155,0.2998765611347543,0.2971620873172933,0.32448501270360536,14,12,112.84778761863708
cdc707fbe68c474497cb9dd676ede842,163,normal,0.5872599289054051,0.594418215774931,0.47832059774287417,0.4829898625485907,5,16,136.87330412864685
cdc707fbe68c474497cb9dd676ede842,163,point,0.6416501939296723,0.7519028067588807,0.25872652141518454,0.18954989110887852,5,14,136.87330412864685
cdc707fbe68c474497cb9dd676ede842,163,matte,0.5785910442471505,0.6025559872388839,0.4534699731768319,0.45434346254117786,5,18,136.87330412864685
cffd007512a74a47b48390e1777c2afa,164,normal,0.3185553485492518,0.41665909531644096,0.28728444976402223,0.3112984237400541,9,10,108.83757066726685
cffd007512a74a47b48390e1777c2afa,164,point,0.12386944304065158,0.20174212104110564,0.12000133244150529,0.17568339102693842,9,3,108.83757066726685
cffd007512a74a47b48390e1777c2afa,164,matte,0.3454333872616139,0.4461490812539321,0.29034368526959015,0.3182305991456761,9,12,108.83757066726685
d0c8bc409e2b4b65bb7f3d020a228e35,165,normal,0.43359694170898627,0.4450920445711485,0.48093414329304285,0.47661909054953894,7,8,119.62967014312744
d0c8bc409e2b4b65bb7f3d020a228e35,165,point,0.2904923125669094,0.31284211316545096,0.42125408013004734,0.42119702023151195,7,6,119.62967014312744
d0c8bc409e2b4b65bb7f3d020a228e35,165,matte,0.5586200696088781,0.5653293158549266,0.48330519812351175,0.48853940295864906,7,7,119.62967014312744
d1a5633cfa0740d59bce4d3ea051329d,166,normal,0.33844972877022883,0.40944311114089943,0.34186450468956103,0.38191697915318,10,16,122.59634280204773
d1a5633cfa0740d59bce4d3ea051329d,166,point,0.17336765189438666,0.24361587016742306,0.21676232783265847,0.28186850068477337,10,6,122.59634280204773
d1a5633cfa0740d59bce4d3ea051329d,166,matte,0.3095339506864548,0.3979214519262314,0.3012377290425517,0.33161610704026245,10,20,122.59634280204773
d34629ae9cf3432188545f36ac1d9cb8,167,normal,0.04066398692821167,0.05792709097622719,0.1216210769154971,0.173040282830095,10,3,126.06444692611694
d34629ae9cf3432188545f36ac1d9cb8,167,point,0.04055359374469845,0.05808500806888332,0.12037341734520644,0.17168825433874393,10,3,126.06444692611694
d34629ae9cf3432188545f36ac1d9cb8,167,matte,0.0432331635907758,0.06061653389770072,0.12888712432205848,0.18022897681198263,10,3,126.06444692611694
d4f7c4b5f9bd4284899477cb1f5bb48f,168,normal,0.813946008682251,0.891640305519104,0.1303213953642747,0.08070413174151325,4,8,102.15483546257019
d4f7c4b5f9bd4284899477cb1f5bb48f,168,point,0.4947662800550461,0.5955232977867126,0.3286014665060216,0.3091967329451973,4,5,102.15483546257019
d4f7c4b5f9bd4284899477cb1f5bb48f,168,matte,0.7991722673177719,0.8811073899269104,0.14462462604982043,0.09053147215901738,4,11,102.15483546257019
d5cbe3dc52d94d78848c111fb959e8f2,169,normal,0.4868226321414113,0.496713321772404,0.4822640670035262,0.487572196223135,8,6,108.78306603431702
d5cbe3dc52d94d78848c111fb959e8f2,169,point,0.10590297779708635,0.1747579911898356,0.1158228512397378,0.16067880652326727,8,2,108.78306603431702
d5cbe3dc52d94d78848c111fb959e8f2,169,matte,0.4852462492999621,0.49741994836949743,0.4787265163904608,0.48408529146492163,8,8,108.78306603431702
d7570691b670496bb670a9fc1d28057c,170,normal,0.4439269867170052,0.4873863496838815,0.4149514500392095,0.4459151670492502,11,17,118.58685040473938
d7570691b670496bb670a9fc1d28057c,170,point,0.27089479207378725,0.3701354145093567,0.2384304573900442,0.30275025740617584,11,10,118.58685040473938
d7570691b670496bb670a9fc1d28057c,170,matte,0.37426470594337763,0.4531019767508207,0.3436688058458978,0.3736255445336311,11,19,118.58685040473938
d75e06c3ff8f44f9a9b163399e43f0fd,171,normal,0.00398913294338854,0.007856379932491109,0.006802316835970055,0.013311124312930541,8,6,118.28593730926514
d75e06c3ff8f44f9a9b163399e43f0fd,171,point,0.00036728392569784774,0.0007338753566727974,0.00046016864651243517,0.0009191464032436769,8,6,118.28593730926514
